Date,Close,MA(10C)s,MA(10C)w,%K(141),%D(3),RSI(14C),MACDHist(12269C),MACD(12269C),MACDSig(12269C),AccDist,CCI(20C),ATR(14)
12/23/20,8720.67,8666.757,8670.457,85.03,60.461,58.544,-10.839,46.825,57.665,1.01E+11,86.195,84.511
12/22/20,8680.45,8660.711,8659.555,71.689,53.959,55.949,-15.849,44.731,60.58,1.01E+11,21.579,84.684
12/21/20,8538.68,8653.879,8654.724,24.664,55.499,44.598,-18.786,45.502,64.288,1.01E+11,-218.001,79.425
12/20/20,8686.89,8663.349,8677.391,65.523,76.501,59.475,-8.054,60.26,68.315,1.00E+11,32.708,68.414
12/17/20,8711.58,8652.828,8671.198,76.31,74.081,62.711,-8.5,63.129,71.629,1.01E+11,82.32,67.721
12/16/20,8721.18,8649.167,8659.85,87.671,68.214,63.967,-12.064,63.358,75.423,1.01E+11,107.354,68.759
12/15/20,8659.37,8646.462,8646.265,58.262,56.048,59.063,-18.885,61.753,80.639,1.01E+11,11.247,69.294
12/14/20,8660.31,8652.737,8645.059,58.709,53.605,59.177,-21.546,65.098,86.645,1.01E+11,18.889,70.741
12/13/20,8644.47,8661.415,8645.26,51.172,53.589,57.909,-24.331,68.326,92.658,1.01E+11,3.658,74.045
12/10/2020,8643.97,8667.827,8649.507,50.934,48.46,57.87,-25.22,73.065,98.285,1.01E+11,11.712,76.109
12/09/2020,8660.21,8672.777,8654.744,58.662,46.781,59.506,-24.775,78.101,102.877,1.01E+11,38.846,79.598
12/08/2020,8612.13,8675.632,8657.548,35.785,34.662,56.094,-24.77,81.74,106.511,1.01E+11,-1.662,81.742
12/07/2020,8633.38,8678.033,8669.531,45.896,47.738,58.104,-19.132,90.091,109.223,1.01E+11,25.158,84.039
12/06/2020,8581.68,8675.779,8677.239,22.305,59.744,54.415,-12.953,97.276,110.23,1.00E+11,-6.286,83.083
12/03/2020,8674.97,8676.428,8694.466,75.013,83.179,63.831,0.415,110.295,109.88,1.01E+11,61.998,80.058
12/02/2020,8694.13,8666.773,8692.976,81.913,91.508,66.01,8.305,115.81,107.505,1.01E+11,74.332,81.919
12/01/2020,8722.12,8659.479,8686.676,92.61,95.728,69.214,15.321,119.213,103.892,1.01E+11,89.704,83.346
11/30/20,8747.09,8644.54,8672.57,100,96.474,72.114,19.894,118.973,99.079,1.00E+11,101.749,85.565
11/29/20,8708.59,8622.495,8649.917,94.573,94.813,70.334,21.758,114.394,92.635,99891708845,93.712,85.504
11/26/20,8693.47,8601.794,8630.499,94.848,94.596,69.627,25.768,110.805,85.037,99981369716,91.547,89.229
11/25/20,8688.76,8575.937,8609.13,95.018,95.294,69.417,29.992,106.152,76.16,99558207856,94.19,89.553
11/24/20,8636.14,8552.027,8584.269,93.924,94.786,67.044,33.256,99.149,65.892,99658312710,87.082,89.879
11/23/20,8610.84,8528.917,8564.774,96.939,94.903,65.862,39.425,94.126,54.701,99825929465,88.678,91.83
11/22/20,8588.17,8504.479,8545.436,93.496,95.923,64.812,47.191,88.922,41.731,99544929988,91.814,93.034
11/19/20,8578.42,8461.697,8522.441,94.273,97.651,64.374,56.396,83.294,26.897,99820994530,100.397,96.286
11/18/20,8621.19,8412.77,8492.323,100,99.56,67.81,65.81,75.892,10.081,1.00E+11,117.322,99.868
11/17/20,8572.73,8359.524,8444.747,98.682,99.106,65.895,67.784,60.985,-6.798,99617015129,107.25,101.942
11/16/20,8526.64,8302.11,8395.543,100,95.764,64.003,68.232,46.006,-22.225,99329818320,93.567,105.488
11/15/20,8501.58,8251.548,8345.527,98.637,92.719,62.966,67.029,30.911,-36.118,98884443460,84.275,108.357
11/12/2020,8434.9,8187.868,8288.488,88.655,87.902,60.128,61.096,13.746,-47.35,98578525754,59.953,111.095
11/11/2020,8449.66,8135.15,8233.988,90.865,82.444,61.091,53.988,-1.572,-55.561,98500420508,60.89,116.504
11/10/2020,8405.04,8102.489,8170.866,84.185,66.769,59.26,36.177,-22.605,-58.783,98180323738,42.758,119.617
11/09/2020,8366.46,8081.875,8112.109,72.283,49.826,57.662,11.33,-44.579,-55.91,98257558451,26.542,114.613
11/08/2020,8160.35,8060.76,8056.527,43.838,36.581,47.425,-19.81,-68.049,-48.239,97878146261,-35.007,107.575
11/05/2020,8089.15,8060.184,8038.315,33.356,28.843,43.005,-40.179,-76.03,-35.85,97634047782,-58.698,108.536
11/04/2020,8088.73,8101.787,8040.613,32.549,25.433,42.979,-58.4,-77.861,-19.46,97432513837,-65.084,112.135
11/03/2020,7998.59,8142.599,8050.407,20.624,15.538,37.213,-80.024,-79.022,1.002,97386269351,-99.571,111.52
11/02/2020,8021.02,8196.04,8086.307,23.127,8.663,38.104,-92.572,-70.178,22.394,97631378104,-108.292,113.618
11/01/2020,7864.78,8248.699,8127.703,2.862,6.712,26.774,-103.887,-60.152,43.735,97412308733,-176.546,109.419
10/29/20,7907.72,8318.302,8210.162,0,15.773,28.086,-95.118,-30.572,64.546,97493998971,-184.419,111.848
10/28/20,8123.05,8382.909,8296.56,17.276,23.342,36.389,-79.19,3.254,82.444,97790518331,-123.016,103.888
10/27/20,8198.9,8429.814,8352.335,30.044,17.583,40.285,-72.243,24.458,96.702,98009791334,-99.443,103.386
10/26/20,8155.31,8470.031,8401.631,22.706,33.875,36.667,-65.176,43.444,108.62,97743274769,-126.661,103.81
10/25/20,8154.59,8508.994,8465.937,0,52.078,36.608,-46.321,71.482,117.804,97703882441,-141.079,92.82
10/22/20,8505.18,8544.861,8536.896,78.92,80.173,63.177,-16.465,106.303,122.769,98012337471,44.302,72.991
10/21/20,8496.85,8535.598,8542.426,77.314,82.9,62.578,-9.399,113.504,122.904,97732585061,45.553,73.548
10/20/20,8533,8521.792,8546.961,84.285,87.011,66.97,0.695,121.893,121.198,98059702501,70.405,73.787
10/19/20,8547.61,8505.425,8541.948,87.102,88.347,68.781,8.935,127.146,118.211,97674707371,87.077,73.207
10/18/20,8560.81,8476.431,8529.006,89.647,91.207,70.378,15.864,130.515,114.65,97789606472,107.711,74.967
10/15/20,8553.79,8438.126,8506.7,88.293,93.795,70.034,21.117,131.571,110.454,97955834018,122.534,76.754
10/14/20,8592.1,8412.252,8480.966,95.68,97.433,74.408,24.799,131.721,106.921,97972120358,173.233,76.737
10/13/20,8601.07,8382.95,8442.939,97.41,98.816,75.432,20.984,126.096,105.111,98060201392,224.724,79.821
10/12/2020,8544.94,8351.277,8397.522,99.209,98.899,73.297,11.535,116.168,104.633,97778822612,230.995,79.715
10/11/2020,8513.26,8330.248,8358.487,99.83,95.6,72.022,1.605,107.522,105.916,97402529830,248.389,80.675
10/08/2020,8412.55,8308.284,8321.218,97.659,93.288,67.433,-10.813,98.148,108.962,97008303484,158.473,79.08
10/07/2020,8358.79,8290.646,8299.054,89.312,79.055,64.551,-18.274,95.01,113.285,96707792799,97.341,79.737
10/06/2020,8369.33,8279.249,8284.592,92.893,54.296,65.608,-23.404,95.097,118.501,96724466778,112.638,82.573
10/05/2020,8257.67,8271.451,8266.796,54.961,43.976,59.004,-32.07,92.752,124.822,96301662988,13.199,79.706
10/04/2020,8177.76,8282.145,8271.246,15.034,48.86,53.007,-32.705,99.778,132.483,95860266998,-41.685,73.392
10/01/2020,8295.05,8298.157,8293.136,61.933,67.583,66.206,-24.522,115.43,139.953,96297890688,49.388,70.015
09/30/20,8299.08,8299.773,8293.995,69.614,75.233,66.736,-23.55,121.788,145.338,96408252926,56.268,69.483
09/29/20,8284.34,8302.039,8294.533,71.203,76.604,65.806,-21.892,127.72,149.612,96253885916,52.383,71.754
09/28/20,8334.65,8299.212,8297.237,84.882,73.763,72.204,-17.819,134.935,152.755,96805407786,83.492,71.382
09/27/20,8293.62,8286.104,8288.41,73.726,67.061,69.995,-17.061,137.059,154.12,96972929712,70.521,70.741
09/24/20,8236.17,8270.258,8284.163,62.681,69.583,66.537,-12.556,141.954,154.511,96660732351,49.353,71.081
09/22/20,8244.82,8254.615,8287.516,64.776,81.16,67.627,-1.794,151.986,153.78,96620022517,59.637,71.483
09/21/20,8291.35,8239.087,8286.474,81.291,90.313,73.652,9.945,161.699,151.754,96672690913,90.067,70.966
09/20/20,8364.61,8214.966,8272.586,97.412,92.239,84.682,18.179,167.007,148.827,97117043993,141.313,68.817
09/17/20,8337.88,8180.967,8239.196,92.236,92.617,83.863,18.682,163.893,145.211,96945000694,151.506,70.707
09/16/20,8311.21,8151.688,8205.343,87.071,94.424,83.022,18.216,160.257,142.04,96500986223,162.631,71.558
09/15/20,8321.74,8121.911,8170.925,98.545,98.499,84.639,16.529,156.001,139.471,96773621610,197.507,70.311
09/14/20,8256.07,8079.623,8126.904,97.657,97.093,82.687,10.051,147.226,137.175,96327090189,187.805,69.839
09/13/20,8203.57,8048.086,8089.089,99.294,94.713,80.883,4.836,140.572,135.736,95744170535,176.986,65.568
09/10/2020,8135.16,8026.111,8056.824,94.327,93.303,78.126,-0.586,135.379,135.966,95335578729,148.725,65.162
09/09/2020,8079.74,8006.038,8033.347,90.518,93.08,75.463,-3.507,133.748,137.255,95114526592,116.421,64.646
09/08/2020,8089.54,7993.568,8017.679,95.062,93.206,77.002,-3.254,135.363,138.617,94674669082,127.714,64.459
09/07/2020,8050.14,7978.45,7997.481,93.66,94.037,75.107,-5.525,134.458,139.983,94485477573,107.111,65.279
09/06/2020,8024.62,7969.174,7982.76,90.894,95.745,73.809,-5.853,135.358,141.212,94411690950,96.319,67.099
09/03/2020,8045.09,7956.905,7970.448,97.556,87.964,76.792,-4.854,137.137,141.992,94186844919,110.169,67.051
09/02/2020,8013.44,7936.68,7950.737,98.786,82.636,75.362,-6.352,135.329,141.682,93891695966,98.911,68.188
09/01/2020,7898.86,7920.641,7933.865,67.549,82.178,68.929,-6.569,134.275,140.845,93458485356,53.569,61.754
08/31/20,7940.7,7916.112,7937.001,81.574,88.725,75.625,2.984,142.642,139.658,93900212076,76.903,59.066
08/30/20,7983.82,7897.768,7929.195,97.411,92.182,83.376,10.358,146.988,136.63,94378269976,99.938,57.719
08/27/20,7934.43,7875.334,7909.471,87.19,89.291,81.342,14.242,146.006,131.763,94070625413,89.897,57.955
08/26/20,7955.04,7852.316,7894.541,91.945,93.561,85.39,21.459,147.657,126.198,94294176990,106.492,58.385
08/25/20,7938.36,7821.367,7870.237,88.739,96.246,84.822,26.28,145.519,119.239,93961744700,112.699,59.259
08/24/20,7957.38,7790.154,7843.29,100,96.576,88.461,30.912,142.372,111.459,94299637120,135.253,59.405
08/23/20,7901.93,7748.012,7805.223,100,93.993,86.945,31.126,134.347,103.221,93967456870,130.01,58.983
08/20/20,7842.84,7710.85,7770.481,89.728,93.993,84.994,32.845,127.796,94.95,93658953710,123.811,58.975
08/19/20,7853.05,7676.563,7740.249,92.25,93.753,87.082,36.438,123.592,87.153,93481737714,150.937,60.374
08/18/20,7853.57,7638.284,7701.201,100,96.261,87.183,35.919,115.39,79.47,93663089992,185.33,61.277
08/17/20,7757.26,7598.848,7654.888,89.008,95.926,83.978,30.687,103.189,72.502,93383684212,166.063,56.81
08/16/20,7759.48,7568.696,7620.603,99.774,99.508,84.43,29.031,95.921,66.889,93339896831,207.475,53.487
08/13/20,7704.25,7536.153,7579.999,98.996,99.583,82.219,22.898,85.024,62.125,93080730438,220.913,53.286
08/12/2020,7645.55,7508.406,7544.391,99.753,98.836,79.322,16.925,75.501,58.576,92838625682,226.588,52.521
08/11/2020,7626.23,7486.64,7515.498,100,98.49,78.238,11.974,68.226,56.251,92588187066,269.587,53.112
08/10/2020,7535.96,7465.743,7486.318,96.755,96.171,71.834,4.972,59.914,54.941,92260872206,200.124,50.253
08/09/2020,7530.31,7449.883,7470.668,98.717,92.555,71.343,2.911,57.625,54.714,92178965601,245.309,51.964
08/06/2020,7499.97,7439.175,7454.098,93.041,92.343,68.62,-0.529,54.441,54.97,91983927052,224.514,52.649
08/05/2020,7470.26,7431.854,7441.713,85.906,93.462,65.652,-3.554,52.674,56.228,92013191871,152.61,53.017
07/28/20,7459.21,7426.632,7433.781,98.082,94.854,64.493,-5.207,52.677,57.884,92114621070,117.958,53.556
07/27/20,7455.74,7418.746,7426.424,96.398,90.954,64.139,-6.607,53.04,59.648,91954378702,106.594,56.005
07/26/20,7434.05,7414.393,7418.906,90.084,87.804,61.943,-8.412,53.086,61.498,91862674733,75.511,57.297
07/23/20,7426.78,7414.146,7415.287,86.382,84.954,61.203,-9.237,54.58,63.817,91772629495,68.145,58.595
07/22/20,7427.89,7413.135,7412.806,86.947,78.895,61.372,-9.662,56.434,66.096,91643926723,70.635,61.274
07/21/20,7417.26,7409.772,7409.512,81.533,79.03,60.399,-10.123,57.865,67.989,91558083621,62.586,64.134
07/20/20,7377.36,7408.099,7407.846,68.204,81.462,56.588,-9.609,59.934,69.543,91293528975,29.065,65.726
07/19/20,7423.23,7409.422,7413.676,87.354,87.123,63.068,-5.011,65.764,70.776,91095446507,74.955,58.008
07/16/20,7426.76,7405.948,7410.534,88.828,83.159,63.588,-3.478,67.579,71.057,91237574198,85.803,60.022
07/15/20,7418.04,7394.496,7404.668,85.187,82.265,62.886,-2.198,68.553,70.752,91263375136,84.751,62.91
07/14/20,7380.35,7378.025,7397.392,75.462,84.75,59.771,-0.079,69.687,69.766,91066943876,54.795,64.85
07/13/20,7412.21,7362.399,7394.128,86.146,90.227,63.986,5.268,73.958,68.69,91092631145,95.087,65.592
07/12/2020,7431.58,7349.919,7382.803,92.642,90.782,66.639,7.335,75.09,67.755,91283984204,130.167,67.756
07/09/2020,7416.67,7336.023,7365.429,91.891,89.94,65.62,5.767,73.471,67.704,91427554835,135.898,70.133
07/08/2020,7394.26,7317.59,7347.414,87.813,88.413,64.09,3.568,71.853,68.285,91516272697,127.869,72.03
07/07/2020,7400.53,7299.5,7330.185,90.117,92.449,64.84,1.588,71.025,69.436,91721352548,152.425,75.721
07/06/2020,7390.59,7285.955,7309.353,87.308,85.487,64.223,-3.431,68.297,71.728,91829553500,155.368,78.713
07/05/2020,7388.49,7272.905,7287.956,99.922,70.798,64.1,-10.894,64.833,75.727,91954799801,179.833,80.939
07/02/2020,7312.24,7268.644,7266.166,69.231,47.604,59.374,-21.467,59.682,81.149,91695734587,51.182,81.285
07/01/2020,7253.33,7272.986,7259.029,43.241,43.952,55.137,-28.339,60.004,88.343,91521669278,-54.725,83.007
06/30/20,7224.09,7278.62,7263.627,30.34,49.73,52.872,-30.319,65.54,95.859,91498853270,-102.017,84.031
06/29/20,7287.41,7287.032,7275.071,58.276,50.944,58.847,-28.27,74.629,102.9,91759289077,6.959,82.48
06/28/20,7292.62,7284.656,7274.57,60.575,34.517,59.359,-30.723,78.698,109.422,91775309321,17.056,85.898
06/25/20,7232.34,7284.648,7273.121,33.98,32.24,55.164,-33.703,82.217,115.92,91653338104,-84.873,87.389
06/24/20,7213.36,7292.394,7284.04,8.996,38.17,53.769,-31.205,91.649,122.855,91522737093,-80.899,87.263
06/23/20,7265.08,7303.867,7300.495,53.745,63.743,58.365,-24.95,104.288,129.239,91632769097,2.745,88.14
06/22/20,7260.09,7310.297,7308.717,51.77,78.798,58.044,-20.779,113.637,134.416,91526458880,7.753,90.453
06/21/20,7345.88,7314.336,7318.58,85.715,87.813,66.2,-13.931,124.424,138.356,91673800962,79.363,89.613
06/18/20,7355.66,7306.534,7311.426,98.907,87.377,67.199,-12.94,127.648,140.588,91863487562,84.967,93.58
06/17/20,7309.67,7291.746,7299.805,78.816,79.974,64.884,-12.995,128.91,141.906,91513929512,61.01,95.988
06/16/20,7308.21,7283.02,7294.96,84.407,82.907,64.811,-9.188,133.329,142.517,91636312581,63.017,98.511
06/15/20,7263.65,7280.722,7289.962,76.7,86.043,62.601,-5.198,137.178,142.377,91742508790,51.342,98.819
06/14/20,7292.54,7283.238,7293.523,87.615,93.144,65.061,3.534,144.633,141.098,91596527102,65.513,101.546
06/11/2020,7309.8,7275.287,7290.386,93.814,96.787,66.511,11.933,149.103,137.169,91499184017,77.002,104.971
06/10/2020,7328.09,7249.373,7279.4,98.001,96.9,68.002,20.68,150.881,130.201,91284212179,87.234,107.412
06/09/2020,7329.38,7221.581,7260.034,98.544,94.256,68.102,28.586,149.095,120.509,91161219383,94.655,111.665
06/08/2020,7300.48,7193.099,7235.256,94.153,89.83,67.095,34.991,144.515,109.523,90946273797,96.61,116.293
06/07/2020,7267.86,7155.166,7208.835,90.071,87.415,65.97,42.441,139.509,97.067,90766773825,98.451,120.703
06/04/2020,7207.78,7110.85,7180.288,85.265,88.713,63.855,51.759,134.412,82.653,90663814555,92.777,124.61
06/03/2020,7222.41,7061.77,7153.741,86.908,91.746,64.765,65.094,132.069,66.974,90479637214,100.602,127.029
06/02/2020,7285.23,7011.653,7115.421,93.964,91.395,68.667,75.344,125.667,50.323,90631713352,130.008,128.38
06/01/2020,7288.81,6951.572,7054.756,94.367,91.658,68.886,75.216,109.272,34.055,90818590340,153.129,134.892
05/31/20,7213.03,6883.087,6980.988,85.855,92.291,66.799,67.215,86.392,19.177,90525366200,155.335,138.601
05/21/20,7050.66,6830.075,6911.36,94.752,93.576,61.687,56.902,63.648,6.746,90611225915,110.238,127.086
05/20/20,7050.17,6787.862,6863.579,96.266,85.703,61.67,52.554,50.226,-2.328,90719043333,123.737,133.309
05/19/20,7044.56,6748.356,6808.703,89.711,72.485,61.493,42.129,32.412,-9.716,90686381355,139.03,139.037
05/18/20,6921.15,6714.951,6748.775,71.132,56.046,57.49,24.011,9.776,-14.234,90539897206,99.166,139.235
05/17/20,6824.7,6682.433,6705.372,56.612,46.014,54.02,8.696,-6.692,-15.388,90458962312,61.304,140.756
05/14/20,6716.98,6658.521,6675.157,40.395,38.974,49.768,-3.54,-17.795,-14.255,90297820952,5.351,143.238
05/13/20,6721.24,6698.113,6671.727,41.036,33.454,49.938,-10.726,-20.739,-10.013,90246975339,10.171,150.328
05/12/2020,6684.42,6724.522,6672.323,35.493,31.658,48.53,-21.663,-24.63,-2.966,90393754117,-13.048,155.869
05/11/2020,6603.96,6744.562,6683.258,23.833,28.997,45.416,-27.127,-25.488,1.639,90354711917,-57.737,158.566
05/10/2020,6682.91,6766.946,6712.892,35.648,31.548,48.066,-22.111,-18.021,4.09,90232452903,-22.648,152.744
05/07/2020,6628.53,6782.522,6731.003,27.51,32.925,46.053,-20.247,-16.266,3.981,90229469135,-52.508,158.495
05/06/2020,6655.11,6780.159,6758.572,31.488,31.301,46.878,-10.398,-8.253,2.145,90274950254,-46.085,164.904
05/05/2020,6710.51,6768.795,6779.242,39.779,27.832,48.561,1.994,-0.611,-2.605,90458858955,-27.578,165.639
05/04/2020,6595.97,6747.416,6785.953,22.637,47.906,44.753,11.574,3.51,-8.064,90590921959,-81.626,165.577
05/03/2020,6585.58,6747.926,6813.581,21.082,72.018,44.406,33.384,20.381,-13.002,90559907378,-97.899,164.444
04/30/20,7112.9,6757.212,6844.787,100,88.305,63.052,60.67,42.677,-17.992,90785784671,149.72,135.741
04/29/20,6985.33,6709.091,6771.367,94.972,75.265,59.204,41.1,16.824,-24.275,90528434624,102.783,136.37
04/28/20,6884.82,6691.925,6718.02,69.943,64.477,55.839,23.596,-3.43,-27.027,90412282805,59.217,136.927
04/27/20,6827.8,6690.907,6682.764,60.881,49.649,53.833,7.146,-18.998,-26.145,90219027620,37.498,141.655
04/26/20,6838.67,6688.581,6657.451,62.608,34.481,54.269,-8.953,-32.787,-23.833,90369771218,47.809,145.963
04/23/20,6604.9,6691.288,6630.654,25.457,15.861,45.437,-29.95,-51.017,-21.067,90185808165,-39.873,138.83
04/22/20,6541.47,6731.422,6653.658,15.377,14.202,42.646,-32.897,-49.74,-16.843,90241674835,-55.086,141.881
04/21/20,6496.72,6777.209,6696.52,6.75,22.956,40.658,-26.771,-40.929,-14.158,90139656759,-59.806,143.619
04/20/20,6601.07,6826.177,6756.421,20.48,33.552,43.958,-8.749,-24.532,-15.782,90164073960,-17.991,143.425
04/19/20,6678.44,6852.162,6802.074,41.637,49.394,46.56,9.442,-13.87,-23.313,90214078524,13.335,146.593
04/16/20,6631.69,6859.537,6835.001,38.54,60.738,44.724,29.006,-7.938,-36.945,90230540844,6.928,151.655
04/15/20,6813.67,6871.337,6878.573,68.004,71.268,51.064,60.38,4.509,-55.871,90354656856,53.223,149.323
04/14/20,6874.64,6846.909,6884.617,75.668,74.842,53.42,82.38,1.801,-80.578,90471160888,72.944,152.432
04/13/20,6804.54,6809.98,6872.86,70.133,80.85,51.007,102.329,-7.887,-110.217,90327321108,65.249,157.786
04/12/2020,6865.74,6766.855,6866.009,78.724,90.806,53.243,129.988,-13.002,-142.991,90465652747,86.133,161.491
04/09/2020,7006.24,6717.943,6839.136,93.693,97.897,58.733,153.784,-25.573,-179.358,90601200778,130.114,161.862
04/08/2020,6999.34,6650.011,6774.367,100,99.225,58.538,162.043,-55.552,-217.596,90721122257,153.945,167.776
04/07/2020,6986.4,6570.942,6696.477,100,94.491,58.194,163.807,-92.305,-256.113,90524071179,176.505,175.087
04/06/2020,6860.92,6491.668,6606.526,97.676,94.491,54.819,157.386,-136.555,-293.942,90302378321,152.649,178.382
04/05/2020,6752.19,6405.629,6523.745,85.798,95.266,51.682,150.879,-178.272,-329.151,90124333366,144.94,182.146
04/02/2020,6749.69,6347.601,6450.184,100,98.6,51.61,143.901,-217.854,-361.755,90318002763,138.471,185.181
04/01/2020,6569.39,6299.388,6368.311,100,81.142,46.266,124.651,-264.952,-389.604,90095619970,50.578,185.557
03/31/20,6505.35,6257.934,6311.682,95.802,63.813,44.235,110.091,-302.854,-412.945,89955076531,14.827,192.899
03/30/20,6373.29,6218.104,6259.456,47.626,45.974,39.884,93.01,-340.306,-433.316,89837234475,-20.747,195.74
03/29/20,6376.62,6176.744,6223.72,48.01,37.867,39.957,79.338,-369.711,-449.049,89869308615,-25.318,206.946
03/26/20,6326.92,6167.818,6185.756,42.287,26.703,38.394,57.381,-402.205,-459.587,89757285157,-36.703,213.212
03/25/20,6208.65,6170.832,6157.377,23.304,13.452,34.635,28.866,-432.768,-461.634,89641279425,-56.321,220.515
03/24/20,6193.66,6205.216,6156.752,14.518,10.074,34.162,3.644,-453.441,-457.086,89824882403,-63.157,219.792
03/23/20,6000.53,6262.053,6169.187,2.534,11.602,27.924,-25.394,-471.705,-446.311,89715554263,-90.545,220.339
03/22/20,6171.91,6293.551,6222.464,13.169,14.794,30.289,-38.366,-468.492,-430.125,89796561569,-79.559,223.989
03/19/20,6267.56,6360.996,6256.843,19.104,13.262,31.679,-63.2,-475.026,-411.826,89901097254,-76.664,231.589
03/18/20,6154.85,6480.992,6295.649,12.11,6.894,28.067,-102.091,-486.194,-384.103,89802299917,-96.998,230.732
03/17/20,6107.05,6617.957,6379.85,8.573,5.137,26.537,-132.222,-481.902,-349.679,89830602932,-115.15,237.89
03/16/20,5959.69,6762.904,6499.096,0,5.617,21.775,-149.04,-464.547,-315.507,89773804239,-151.777,239.087
03/15/20,6287.36,6901.854,6670.399,6.838,12.135,25.14,-137.297,-420.635,-283.337,89975293457,-142.47,232.273
03/12/2020,6357.06,7007.628,6801.357,10.013,20.125,25.931,-135.61,-391.831,-256.22,90152228074,-160.359,233.96
03/11/2020,6552.49,7134.756,6942.756,19.554,18.942,28.247,-126.569,-356.464,-229.895,90092244800,-163.788,223.155
03/10/2020,6762.03,7250.619,7069.688,30.809,12.731,31.003,-121.908,-326.037,-204.129,90243324197,-159.388,214.491
03/09/2020,6315.51,7350.231,7176.634,6.462,9.566,14.496,-123.35,-303.794,-180.443,89987832239,-294.819,195.304
03/08/2020,6846.36,7493.39,7390.794,0.922,17.169,19.698,-67.195,-225.52,-158.325,90013390840,-257.692,160.375
03/05/2020,7467.52,7607.049,7529.101,21.314,28.109,32.291,-32.272,-176.384,-144.111,90243216194,-111.038,124.082
03/04/2020,7524.5,7661.036,7564.286,29.27,22.601,34.15,-40.284,-174.349,-134.064,90341812712,-104.073,124.89
03/03/2020,7556.52,7705.346,7597.167,33.742,14.25,35.208,-49.895,-175.017,-125.121,90217535313,-106.865,123.734
03/02/2020,7349.19,7735.587,7629.725,4.79,7.748,20.377,-59.234,-176.584,-117.35,90092780217,-213.132,116.935
03/01/2020,7345.1,7787.923,7709.494,4.219,10.441,20.042,-44.531,-154.906,-110.374,90255790357,-268.536,109.253
02/27/20,7628.34,7837.109,7798.951,14.235,14.429,27.484,-18.934,-124.566,-105.632,90345949351,-170.1,93.545
02/26/20,7711.12,7861.716,7841.383,12.869,9.806,30.564,-8.859,-112.87,-104.01,90324393727,-142.376,89.231
02/25/20,7758.15,7882.14,7872.477,16.182,20.668,32.484,-1.94,-104.727,-102.787,90260487161,-130.016,88.225
02/24/20,7747.1,7895.889,7897.521,0.366,31.973,31.546,3.978,-97.6,-101.579,90192235220,-148.379,88.184
02/23/20,7982.95,7918.372,7928.661,45.455,45.017,43.54,14.379,-85.958,-100.337,90337600668,-24.069,76.703
02/20/20,8007.39,7915.329,7916.366,50.098,32.894,45.193,5.111,-93.862,-98.973,90342544759,-17.692,77.894
02/19/20,7967.6,7919.899,7900.459,39.499,20.264,41.855,-9.405,-105.074,-95.668,90323449511,-43.902,79.007
